"S","ID","Rank1","real","Rank2"
-5.5876412,"PV-003890184969",12656,"not active",
-5.5876174,"PV-000572493345",12657,"not active",
-5.5874896,"PV-007010225912",12659,"not active",
-5.5874858,"PV-003052825350",12660,"not active",767
-5.5871878,"PV-009645846971",12662,"not active",
-5.5871596,"PV-007583648176",12663,"not active",
-5.5871105,"PV-006051329343",12664,"not active",
-5.5870299,"PV-010098423795",12665,"not active",
-5.5869422,"PV-003221604484",12667,"not active",
-5.5865774,"PV-002607530472",12669,"not active",
-5.5865569,"PV-008546642700",12670,"not active",
-5.5864706,"PV-009073160627",12671,"not active",
-5.5863605,"PV-009149691508",12672,"not active",
-5.5863442,"PV-001715253365",12673,"not active",
-5.5862546,"PV-009636942585",12674,"not active",
-5.5862503,"PV-009631589291",12675,"not active",
-5.5859408,"PV-001697964375",12677,"not active",
-5.5859351,"PV-007116766709",12678,"not active",
-5.5857816,"PV-009400228003",12679,"not active",
-5.5855722,"PV-003282764593",12680,"not active",
-5.5854502,"PV-007494472517",12681,"not active",
-5.585145,"PV-001702732648",12683,"not active",
-5.5850949,"PV-004032263469",12684,"not active",
-5.5848746,"PV-009649937637",12685,"not active",
-5.5847487,"PV-009547066550",12687,"not active",
-5.5846391,"PV-004442001249",12688,"not active",
-5.5846291,"PV-003050617169",12689,"not active",
-5.5845366,"PV-009204207339",12690,"not active",
-5.5839081,"PV-005658007521",12693,"not active",
-5.5838499,"PV-003396666739",12694,"not active",861
-5.5833974,"PV-006821666769",12695,"not active",
-5.5832205,"PV-006063334251",12697,"not active",
-5.5828118,"PV-005395306477",12698,"not active",
-5.5828032,"PV-003552090572",12699,"not active",1091
-5.5827055,"PV-009722296813",12700,"not active",
-5.5826144,"PV-001533895412",12701,"not active",
-5.582499,"PV-008631240182",12702,"not active",
-5.5824437,"PV-009594082855",12703,"not active",
-5.582408,"PV-004629606463",12704,"not active",
-5.5822029,"PV-004537293155",12705,"not active",
-5.5821667,"PV-004330603868",12706,"not active",
-5.5819817,"PV-009298338656",12707,"not active",
-5.581665,"PV-003206761564",12708,"not active",
-5.5815682,"PV-009381292149",12709,"not active",
-5.5811453,"PV-005213106894",12710,"not active",
-5.5808778,"PV-007889456222",12711,"not active",
-5.5806503,"PV-002523197912",12712,"not active",
-5.5806112,"PV-009514898466",12713,"not active",1438
-5.5805278,"PV-007932033821",12714,"not active",
-5.5804644,"PV-008966180539",12715,"not active",
-5.5802798,"PV-009643654485",12716,"not active",
-5.5801783,"PV-006395342683",12717,"not active",863
-5.5801687,"PV-009678767659",12718,"not active",
-5.580111,"PV-007074972721",12719,"not active",
-5.5800338,"PV-005076702359",12720,"not active",
-5.5795379,"PV-009519635720",12722,"not active",
-5.5793705,"PV-009343005218",12723,"not active",699
-5.5792117,"PV-005263813111",12724,"not active",
-5.5790324,"PV-003769463436",12725,"not active",
-5.5789533,"PV-006730848105",12726,"not active",790
-5.5783377,"PV-006709011297",12728,"not active",
-5.5783052,"PV-009848848377",12730,"not active",
-5.5782261,"PV-001519469053",12731,"not active",
-5.5780616,"PV-005517255446",12732,"not active",
-5.5778532,"PV-007817538008",12733,"not active",
-5.5778346,"PV-004918905124",12734,"not active",
-5.5775957,"PV-003889128720",12736,"not active",1437
-5.5775681,"PV-004454232545",12738,"not active",
-5.5769367,"PV-006731037949",12740,"not active",
-5.5767822,"PV-005797058111",12741,"not active",
-5.5766931,"PV-003575744982",12743,"not active",
-5.5764313,"PV-009935627173",12744,"not active",
-5.5762687,"PV-006214827592",12745,"not active",
-5.5761619,"PV-008793255416",12746,"not active",
-5.5761585,"PV-003923897322",12747,"not active",
-5.5761333,"PV-006867488173",12748,"not active",
-5.5758314,"PV-007731090568",12749,"not active",
-5.5757108,"PV-008936828872",12750,"not active",
-5.575645,"PV-010001742930",12751,"not active",
-5.5755563,"PV-006700711797",12752,"not active",
-5.5754247,"PV-003044504809",12753,"not active",
-5.5753784,"PV-002900790478",12754,"not active",
-5.5753613,"PV-009286506466",12755,"not active",
-5.5752225,"PV-003708518953",12756,"not active",825
-5.5752192,"PV-004191541093",12757,"not active",
-5.5750847,"PV-010105396373",12758,"not active",
-5.5748506,"PV-009294750930",12761,"not active",
-5.5746865,"PV-005335512468",12762,"not active",1337
-5.574625,"PV-008581662909",12763,"not active",
-5.5745568,"PV-003914061681",12765,"not active",1570
-5.5738201,"PV-006681214007",12767,"not active",
-5.573565,"PV-003556668429",12769,"not active",462
-5.5734453,"PV-005779686777",12771,"not active",
-5.5733452,"PV-008225139352",12773,"not active",
-5.5732598,"PV-005908018730",12774,"not active",
-5.5730972,"PV-006435312899",12775,"not active",
-5.5728431,"PV-005870178465",12777,"not active",
-5.5728006,"PV-003602974629",12778,"not active",1365
-5.5722423,"PV-005177863510",12781,"not active",
-5.5718713,"PV-004422557665",12785,"not active",1491
-5.571846,"PV-004288360063",12786,"not active",
-5.5717821,"PV-004563169045",12787,"not active",
-5.5713696,"PV-005492241558",12789,"not active",
-5.5713344,"PV-001086086847",12790,"not active",
-5.571312,"PV-006849253555",12791,"not active",
-5.5708756,"PV-009312709105",12793,"not active",
-5.5706506,"PV-004197042022",12794,"not active",
-5.5704432,"PV-009525263885",12795,"not active",
-5.5702915,"PV-001051820566",12796,"not active",
-5.5702753,"PV-002779459321",12797,"not active",
-5.5702019,"PV-008971820587",12798,"not active",
-5.5701056,"PV-002970984132",12800,"not active",610
-5.5697408,"PV-009604599245",12801,"not active",
-5.5696735,"PV-002758884189",12802,"not active",
-5.5694771,"PV-003308386247",12803,"not active",
-5.5694251,"PV-005878653704",12804,"not active",1584
-5.5694237,"PV-003261134600",12805,"not active",
-5.5693827,"PV-004571067575",12806,"not active",1120
-5.569283,"PV-002447135265",12807,"not active",
-5.5691447,"PV-006072486852",12808,"not active",
-5.5689073,"PV-008976687574",12809,"not active",
-5.5688696,"PV-006074249606",12811,"not active",
-5.5687609,"PV-009391527852",12812,"not active",
-5.5687528,"PV-004735695150",12813,"not active",
-5.5687389,"PV-007484074079",12814,"not active",
-5.5687141,"PV-004420425067",12815,"not active",
-5.5686731,"PV-009014089055",12816,"not active",
-5.5686593,"PV-009679930338",12817,"not active",
-5.5686522,"PV-008828027504",12818,"not active",
-5.5684624,"PV-005939848718",12819,"not active",1556
-5.5684361,"PV-003377652321",12820,"not active",
-5.5679803,"PV-008201686651",12822,"not active",
-5.5678439,"PV-007010928531",12824,"not active",
-5.5676026,"PV-009425477587",12825,"not active",
-5.5673952,"PV-004439149812",12826,"not active",
-5.5673661,"PV-003870592717",12828,"not active",
-5.5673251,"PV-009137593406",12829,"not active",
-5.5672574,"PV-009264295103",12830,"not active",
-5.5672069,"PV-006908184606",12831,"not active",635
-5.5671725,"PV-007195123539",12832,"not active",
-5.5669875,"PV-001469867999",12833,"not active",
-5.5668244,"PV-007655009091",12834,"not active",
-5.5665369,"PV-004392962002",12836,"not active",
-5.5664511,"PV-000579750809",12837,"not active",
-5.5663471,"PV-007615215226",12838,"not active",
-5.5663128,"PV-004863721299",12839,"not active",
-5.566268,"PV-006842494562",12840,"not active",1891
-5.5657897,"PV-009479196977",12843,"not active",
-5.5655985,"PV-006996644216",12846,"not active",932
-5.5655909,"PV-003154290627",12847,"not active",
-5.5654812,"PV-004140409614",12848,"not active",
-5.5650721,"PV-004424767911",12849,"not active",1675
-5.5649581,"PV-003161144463",12850,"not active",
-5.5649357,"PV-009929844171",12851,"not active",
-5.5648823,"PV-009945257128",12852,"not active",
-5.5645576,"PV-009592768430",12853,"not active",
-5.5644455,"PV-008944852570",12854,"not active",
-5.5643559,"PV-009201751457",12855,"not active",
-5.5641952,"PV-005411074817",12856,"not active",1816
-5.5639024,"PV-009280646435",12857,"not active",
-5.5638294,"PV-008350020069",12858,"not active",
-5.5637469,"PV-009892420767",12859,"not active",
-5.5634441,"PV-009953881711",12860,"not active",
-5.5633616,"PV-004880321021",12861,"not active",
-5.563271,"PV-005166793196",12863,"not active",
-5.5632639,"PV-007959845329",12864,"not active",
-5.5628967,"PV-009500078083",12865,"not active",
-5.5628314,"PV-010071294236",12867,"not active",
-5.5627217,"PV-006485264398",12868,"not active",
-5.5624442,"PV-004727541487",12870,"not active",
-5.5618896,"PV-008168226384",12872,"not active",
-5.5618477,"PV-003426244863",12873,"not active",
-5.561748,"PV-006512450300",12874,"not active",
-5.5617318,"PV-003582501407",12875,"not active",787
-5.5616813,"PV-006031624423",12876,"not active",
-5.5610361,"PV-008168191350",12877,"not active",
-5.5606914,"PV-006222614075",12879,"not active",
-5.5606403,"PV-006935846503",12880,"not active",883
-5.5604339,"PV-009056304875",12882,"not active",
-5.5603642,"PV-005426439579",12883,"not active",
-5.5600371,"PV-004460681979",12885,"not active",
-5.5600114,"PV-004499406746",12886,"not active",
-5.5599942,"PV-002648100828",12887,"not active",1516
-5.5598722,"PV-009849310551",12890,"not active",
-5.5597243,"PV-004370979173",12893,"not active",
-5.5597115,"PV-007577561435",12894,"not active",
-5.5595098,"PV-005257988003",12895,"not active",
-5.5591569,"PV-004712269927",12896,"not active",
-5.5591183,"PV-009518715335",12897,"not active",
-5.5588951,"PV-010058756462",12898,"not active",
-5.5588875,"PV-005432516260",12899,"not active",
-5.5587015,"PV-006692529293",12900,"not active",
-5.5585494,"PV-009392509257",12901,"not active",
-5.5583382,"PV-009631657319",12902,"not active",
-5.5582066,"PV-003569459577",12903,"not active",1049
-5.5580096,"PV-006007252777",12904,"not active",1479
-5.5580034,"PV-006399055399",12905,"not active",
-5.5578403,"PV-008464521922",12908,"not active",
-5.5578394,"PV-009742638596",12909,"not active",
-5.5577307,"PV-005897644879",12910,"not active",
-5.5575771,"PV-004542559061",12911,"not active",
-5.5575557,"PV-005143199019",12912,"not active",
-5.5575309,"PV-006832422039",12913,"not active",
-5.5571494,"PV-007092268691",12916,"not active",
-5.5571265,"PV-010089196591",12917,"not active",
-5.5570221,"PV-004052710045",12918,"not active",1864
-5.5568962,"PV-007053951782",12919,"not active",
-5.5568414,"PV-005286137730",12921,"not active",
-5.5562544,"PV-009864839066",12922,"not active",
-5.5562282,"PV-000396043102",12923,"not active",
-5.5562277,"PV-008577738035",12924,"not active",
-5.5560389,"PV-005931893281",12925,"not active",
-5.5559864,"PV-009505815876",12926,"not active",
-5.5557785,"PV-008123869316",12927,"not active",
-5.555697,"PV-008125354644",12928,"not active",
-5.555491,"PV-003307590779",12929,"not active",
-5.5553942,"PV-008663919445",12930,"not active",
-5.5553918,"PV-003479555526",12931,"not active",
-5.5550189,"PV-009785492097",12933,"not active",
-5.5548615,"PV-003040879057",12935,"not active",
-5.5547552,"PV-003358316123",12936,"not active",
-5.5542793,"PV-006591860269",12937,"not active",
-5.5540547,"PV-004734412238",12938,"not active",
-5.553853,"PV-009808896413",12939,"not active",
-5.5537529,"PV-008848334710",12940,"not active",1183
-5.5536494,"PV-008806298630",12941,"not active",
-5.5535541,"PV-009933132329",12942,"not active",
-5.5535316,"PV-007170273928",12943,"not active",
-5.553308,"PV-007541094140",12944,"not active",1713
-5.5532827,"PV-002201301064",12945,"not active",
-5.5531874,"PV-003285347090",12946,"not active",
-5.5530281,"PV-004324833138",12947,"not active",
-5.5527778,"PV-009622995497",12948,"not active",
-5.5526714,"PV-003773469272",12949,"not active",1265
-5.5525284,"PV-007010571005",12952,"not active",
-5.5523782,"PV-009571425135",12954,"not active",
-5.5522881,"PV-004457117892",12955,"not active",
-5.5522604,"PV-004890717161",12956,"not active",
-5.552228,"PV-004418206206",12958,"not active",
-5.5521216,"PV-002749276937",12959,"not active",
-5.5520763,"PV-001546619243",12960,"not active",
-5.5520248,"PV-009221977525",12961,"not active",
-5.5519619,"PV-007853745981",12962,"not active",1764
-5.5518379,"PV-004741820759",12963,"not active",
-5.5517869,"PV-008433900337",12964,"not active",
-5.5516343,"PV-007062385313",12965,"not active",
-5.5515594,"PV-007018841270",12966,"not active",
-5.5515003,"PV-009230790031",12967,"not active",
-5.5512252,"PV-006628073120",12969,"not active",
-5.5511198,"PV-005298343623",12972,"not active",
-5.5510263,"PV-009035958137",12973,"not active",
-5.5510178,"PV-009391526695",12974,"not active",
-5.5508428,"PV-009363084208",12976,"not active",1194
-5.5507984,"PV-000275294428",12977,"not active",
-5.55053,"PV-006650662120",12978,"not active",
-5.5505161,"PV-009674264904",12979,"not active",
-5.5502577,"PV-009338980020",12981,"not active",1720
-5.5502253,"PV-006566170137",12982,"not active",
-5.5500469,"PV-003911787141",12983,"not active",
-5.5499997,"PV-002264620950",12984,"not active",
-5.5497527,"PV-005380752891",12987,"not active",
-5.5496421,"PV-007728482092",12988,"not active",590
-5.5496125,"PV-009061357832",12989,"not active",
-5.5490994,"PV-006717531663",12991,"not active",
-5.5490003,"PV-008732548310",12992,"not active",
-5.548893,"PV-006147352409",12993,"not active",
-5.5485258,"PV-001781336676",12995,"not active",
-5.5484991,"PV-009073151458",12996,"not active",
-5.5483975,"PV-004504897091",12997,"not active",
-5.548039,"PV-003984165195",13000,"not active",777
-5.5478244,"PV-009810424611",13002,"not active",
-5.5477996,"PV-006806583452",13003,"not active",1497
-5.5477424,"PV-008113208507",13004,"not active",568
-5.5472703,"PV-009432588779",13006,"not active",
-5.5472684,"PV-006617677740",13007,"not active",1023
-5.5471849,"PV-001697933060",13008,"not active",
-5.5470815,"PV-006774180846",13009,"not active",
-5.5469666,"PV-005919627313",13010,"not active",
-5.5468631,"PV-004131146595",13011,"not active",
-5.5467958,"PV-001710522127",13013,"not active",
-5.5467319,"PV-007945677336",13014,"not active",
-5.5466623,"PV-010103251245",13015,"not active",
-5.5465031,"PV-006585934867",13017,"not active",
-5.5461493,"PV-006853590391",13018,"not active",
-5.5460343,"PV-004281849596",13019,"not active",
-5.5460329,"PV-008385768967",13020,"not active",
-5.545785,"PV-007067112386",13022,"not active",
-5.5457129,"PV-005413604091",13023,"not active",
-5.5456772,"PV-005126831575",13024,"not active",
-5.5455198,"PV-009768764154",13025,"not active",
-5.5455079,"PV-004900065889",13026,"not active",
-5.545155,"PV-007560025805",13027,"not active",
-5.5448198,"PV-005814258870",13029,"not active",
-5.5445518,"PV-009966549235",13030,"not active",
-5.5444856,"PV-004453492840",13031,"not active",
-5.5443697,"PV-004560229090",13032,"not active",
-5.5440564,"PV-003926457630",13036,"not active",
-5.5439835,"PV-003979495786",13037,"not active",
-5.54392,"PV-007733548660",13038,"not active",
-5.5438166,"PV-007515240051",13039,"not active",
-5.5438089,"PV-009602105838",13040,"not active",
-5.5437951,"PV-004521927496",13041,"not active",
-5.5437865,"PV-008403283426",13042,"not active",
-5.5435915,"PV-003885074730",13043,"not active",
-5.5434728,"PV-005687876048",13044,"not active",
-5.5434299,"PV-003746464917",13045,"not active",
-5.5433102,"PV-005297793341",13046,"not active",
-5.5430069,"PV-010028867530",13047,"not active",
-5.5429621,"PV-004919725687",13048,"not active",
-5.5429053,"PV-005419583940",13049,"not active",
-5.5428424,"PV-003879404429",13050,"not active",
-5.5427556,"PV-004228283599",13052,"not active",
-5.5422735,"PV-005302102068",13055,"not active",
-5.5420375,"PV-000387291424",13056,"not active",
-5.5419445,"PV-002799801980",13057,"not active",
