"ID","S","Rank","real"
"Z748270506",-6.1352,4987,"not active"
"Z7579985931",-6.1347971,4996,"not active"
"Z3799986228",-6.1346569,4999,"not active"
"Z5764901846",-6.1339002,5005,"not active"
"Z3714867575",-6.1334949,5009,"not active"
"Z6132233582",-6.1330533,5015,"not active"
"Z2475637567",-6.1328349,5018,"not active"
"Z3874329813",-6.1321311,5027,"not active"
"Z3294794642",-6.1311078,5046,"not active"
"Z6665353809",-6.1309667,5049,"not active"
"Z4470835572",-6.1303825,5057,"not active"
"Z3053647254",-6.1303797,5058,"not active"
"Z1383141210",-6.1295123,5070,"not active"
"Z5529572463",-6.1293325,5075,"not active"
"Z3201626435",-6.1271238,5115,"not active"
"Z3057759517",-6.1270204,5119,"not active"
"Z4154765941",-6.1269059,5120,"not active"
"Z4492380420",-6.1265683,5127,"not active"
"Z3524151223",-6.1265583,5128,"not active"
"Z4228502635",-6.1263595,5133,"not active"
"Z1609735918",-6.126277,5134,"not active"
"Z1738000412",-6.1259151,5138,"not active"
"Z1680868230",-6.1259127,5139,"not active"
"Z3018722473",-6.1254082,5143,"not active"
"Z1261218543",-6.1249695,5146,"not active"
"Z3699508113",-6.1247578,5148,"not active"
"Z1543492766",-6.1244955,5153,"not active"
"Z4076446363",-6.124433,5155,"not active"
"Z7602800473",-6.1233902,5168,"not active"
"Z7562518035",-6.1232805,5169,"not active"
"Z3191581833",-6.1231503,5170,"not active"
"Z3881505522",-6.1228862,5177,"not active"
"Z1169170660",-6.1225405,5182,"not active"
"Z7697833251",-6.1220965,5186,"not active"
"Z3797175892",-6.1216874,5190,"not active"
"Z2912956355",-6.1214023,5197,"not active"
"Z6383831314",-6.1209407,5203,"not active"
"Z4483362571",-6.1202455,5219,"not active"
"Z2479582111",-6.1185317,5241,"not active"
"Z3440082778",-6.1181984,5245,"not active"
"Z4961348149",-6.1181459,5246,"not active"
"Z6446258156",-6.1180663,5247,"not active"
"Z4216263586",-6.1173925,5255,"not active"
"Z4406600424",-6.1173024,5256,"not active"
"Z3293628973",-6.1171718,5258,"not active"
"Z4313259337",-6.1168404,5262,"not active"
"Z1517542281",-6.1150122,5294,"not active"
"Z1700535466",-6.1148386,5297,"not active"
"Z7595281938",-6.1148305,5298,"not active"
"Z1528117453",-6.1147761,5299,"not active"
"Z6660436613",-6.1142006,5306,"not active"
"Z4000073175",-6.1138043,5309,"not active"
"Z7663073373",-6.113555,5315,"not active"
"Z6698130345",-6.112875,5328,"not active"
"Z7338270879",-6.1128445,5329,"not active"
"Z2870321029",-6.1123347,5336,"not active"
"Z1638824282",-6.1121106,5340,"not active"
"Z7575452946",-6.1118016,5345,"not active"
"Z3204487492",-6.1116004,5346,"not active"
"Z3725719539",-6.1111779,5355,"not active"
"Z5533392361",-6.1108098,5361,"not active"
"Z5063888152",-6.1107497,5362,"not active"
"Z5521755464",-6.1102819,5370,"not active"
"Z4999338048",-6.1097445,5386,"not active"
"Z3783044616",-6.1073661,5415,"not active"
"Z2648061772",-6.1065073,5427,"not active"
"Z2994570602",-6.1064458,5431,"not active"
"Z748790282",-6.1058621,5444,"not active"
"Z2801981456",-6.1042166,5465,"not active"
"Z1157943242",-6.1038737,5471,"not active"
"Z3789717059",-6.1037097,5474,"not active"
"Z900298468",-6.103467,5480,"not active"
"Z2302490659",-6.1030483,5487,"not active"
"Z6154380407",-6.1028724,5492,"not active"
"Z5343732122",-6.1028156,5493,"not active"
"Z4273880342",-6.1023817,5496,"not active"
"Z1950053866",-6.1023397,5497,"not active"
"Z3695648469",-6.1012487,5508,"not active"
"Z4170744238",-6.1011648,5509,"not active"
"Z5636717368",-6.1008554,5511,"not active"
"Z4208123028",-6.1006117,5513,"not active"
"Z2874291348",-6.0997066,5522,"not active"
"Z2078853275",-6.0994415,5527,"not active"
"Z4171570307",-6.0992632,5531,"not active"
"Z1579084574",-6.099124,5533,"not active"
"Z2643855126",-6.0990129,5535,"not active"
"Z5292781764",-6.098752,5539,"not active"
"Z3597467785",-6.0985503,5541,"not active"
"Z1957476181",-6.0982714,5543,"not active"
"Z6369009446",-6.0975733,5556,"not active"
"Z7756397608",-6.0963774,5573,"not active"
"Z5034453861",-6.0951204,5592,"not active"
"Z1552990484",-6.0937939,5613,"not active"
"Z4160613456",-6.092567,5635,"not active"
"Z7593797507",-6.0922904,5639,"not active"
"Z7582659367",-6.0919261,5643,"not active"
"Z3637261787",-6.0916319,5650,"not active"
"Z4080759808",-6.0910687,5665,"not active"
"Z2497452871",-6.090631,5670,"not active"
"Z2448146331",-6.089447,5687,"not active"
"Z3843998601",-6.0893373,5689,"not active"
"Z1100549727",-6.0887666,5700,"not active"
"Z4503538055",-6.0886807,5702,"not active"
"Z4107322244",-6.0884805,5704,"not active"
"Z5424235709",-6.088038,5709,"not active"
"Z5004834029",-6.0867453,5726,"not active"
"Z3203884074",-6.0858202,5742,"not active"
"Z5366949522",-6.0853848,5753,"not active"
"Z3081670993",-6.0853624,5754,"not active"
"Z1815218985",-6.0851541,5759,"not active"
"Z1832996162",-6.0845442,5769,"not active"
"Z1683726241",-6.0844951,5771,"not active"
"Z645274164",-6.0844769,5772,"not active"
"Z2775698543",-6.0843215,5777,"not active"
"Z1682942976",-6.0839715,5782,"not active"
"Z3625165421",-6.0839047,5783,"not active"
"Z7579564404",-6.0837831,5785,"not active"
"Z7740971307",-6.0834637,5787,"not active"
"Z7292486041",-6.0831618,5793,"not active"
"Z4211323098",-6.0827975,5799,"not active"
"Z3843073199",-6.082211,5809,"not active"
"Z1534161575",-6.0817523,5818,"not active"
"Z2632451093",-6.0814791,5824,"not active"
"Z2892355486",-6.080956,5837,"not active"
"Z5616784758",-6.0802379,5844,"not active"
"Z1146638553",-6.080102,5845,"not active"
"Z6185429146",-6.0795016,5850,"not active"
"Z741448266",-6.0789361,5856,"not active"
"Z1232048084",-6.0778208,5873,"not active"
"Z2898566570",-6.0776768,5874,"not active"
"Z2070745757",-6.0775795,5875,"not active"
"Z2850648711",-6.0768414,5882,"not active"
"Z5106193025",-6.0768108,5883,"not active"
"Z1514345683",-6.0766845,5884,"not active"
"Z1696960592",-6.075563,5902,"not active"
"Z1208508117",-6.0753345,5905,"not active"
"Z3368074956",-6.074717,5916,"not active"
"Z5555782373",-6.0746732,5918,"not active"
"Z103301906",-6.073585,5935,"not active"
"Z5648236869",-6.0729237,5948,"not active"
"Z1670496933",-6.0726337,5956,"not active"
"Z2893195487",-6.0715795,5975,"not active"
"Z2113400626",-6.0714073,5980,"not active"
"Z5718158385",-6.0711842,5981,"not active"
"Z5631401104",-6.0710311,5984,"not active"
"Z1635306152",-6.0709276,5985,"not active"
"Z1084160388",-6.0704889,5990,"not active"
"Z4271321775",-6.0703697,5994,"not active"
"Z3542874922",-6.0703368,5996,"not active"
"Z3595568136",-6.0703058,5997,"not active"
"Z1101614295",-6.0700126,6002,"not active"
"Z3788821206",-6.0698619,6005,"not active"
"Z5590374352",-6.068912,6023,"not active"
"Z1990299492",-6.0687451,6026,"not active"
"Z3854479754",-6.0685363,6028,"not active"
"Z1620869931",-6.0684867,6030,"not active"
"Z6038509743",-6.0681992,6036,"not active"
"Z7703256409",-6.0678697,6042,"not active"
"Z1352872690",-6.0670948,6052,"not active"
"Z4503771280",-6.0660653,6068,"not active"
"Z4477862117",-6.0659518,6070,"not active"
"Z1079350534",-6.0658078,6074,"not active"
"Z138425792",-6.0655193,6083,"not active"
"Z5216418848",-6.0637097,6106,"not active"
"Z1892324267",-6.0637064,6107,"not active"
"Z3351855257",-6.0636401,6109,"not active"
"Z1890804238",-6.0632706,6112,"not active"
"Z3190122750",-6.0632615,6113,"not active"
"Z5589927268",-6.063127,6116,"not active"
"Z2963094310",-6.0623064,6130,"not active"
"Z2283266656",-6.0617533,6142,"not active"
"Z6361865866",-6.061707,6143,"not active"
"Z4289580391",-6.0602703,6160,"not active"
"Z7577922032",-6.0599446,6163,"not active"
"Z5118783823",-6.0599151,6164,"not active"
"Z2287285952",-6.0598249,6165,"not active"
"Z2436056723",-6.0597053,6168,"not active"
"Z1239439653",-6.059391,6170,"not active"
"Z3999674257",-6.0590949,6174,"not active"
"Z2827834524",-6.05896,6178,"not active"
"Z4909537892",-6.0588117,6182,"not active"
"Z5647108451",-6.0586472,6188,"not active"
"Z1560647497",-6.058641,6189,"not active"
"Z1991247787",-6.0586157,6190,"not active"
"Z5622560418",-6.058352,6191,"not active"
"Z5261446679",-6.0583057,6193,"not active"
"Z1509818450",-6.0582161,6194,"not active"
"Z4178413350",-6.0575814,6208,"not active"
"Z5506108294",-6.0573215,6215,"not active"
"Z2200993816",-6.0572658,6216,"not active"
"Z453835566",-6.056293,6229,"not active"
"Z3472429584",-6.0562782,6230,"not active"
"Z3666611103",-6.0560398,6233,"not active"
"Z7513851944",-6.0559664,6236,"not active"
"Z1255161214",-6.0557089,6243,"not active"
"Z2875952999",-6.0550447,6249,"not active"
"Z3683822726",-6.0548453,6252,"not active"
"Z6118904409",-6.0541959,6260,"not active"
"Z6397769473",-6.0536332,6272,"not active"
"Z1983768753",-6.0526915,6279,"not active"
"Z26710675",-6.0522251,6284,"not active"
"Z5479576949",-6.0522242,6285,"not active"
"Z5462065927",-6.0518136,6293,"not active"
"Z4640259550",-6.0517983,6294,"not active"
"Z3103576182",-6.0513878,6298,"not active"
"Z3173369091",-6.0512443,6301,"not active"
"Z2999297466",-6.0510888,6303,"not active"
"Z4925193073",-6.0510693,6304,"not active"
"Z5247353846",-6.050456,6319,"not active"
"Z7656527655",-6.0496445,6330,"not active"
"Z4488955184",-6.0495467,6332,"not active"
"Z3670230310",-6.0486822,6350,"not active"
"Z5369426625",-6.0486069,6351,"not active"
"Z3646858852",-6.0478892,6361,"not active"
"Z5887478459",-6.0478206,6362,"not active"
"Z2978102898",-6.0472741,6372,"not active"
"Z3806656264",-6.0470452,6378,"not active"
"Z1303619029",-6.0467706,6383,"not active"
"Z2796865139",-6.0462561,6398,"not active"
"Z7691873711",-6.0460334,6400,"not active"
"Z4436261931",-6.045846,6405,"not active"
"Z4169636466",-6.0456228,6415,"not active"
"Z1883800278",-6.0454412,6420,"not active"
"Z3312946177",-6.0450673,6424,"not active"
"Z2919677451",-6.0449729,6428,"not active"
"Z3296785348",-6.0447254,6434,"not active"
"Z4020550679",-6.044385,6438,"not active"
"Z4141281946",-6.0441008,6443,"not active"
"Z1559339148",-6.0439119,6446,"not active"
"Z3186655854",-6.043849,6448,"not active"
"Z2207019134",-6.0433297,6454,"not active"
"Z5633523941",-6.0432625,6455,"not active"
"Z6459672713",-6.0423822,6465,"not active"
"Z5139497928",-6.041707,6477,"not active"
"Z4063286261",-6.0416422,6479,"not active"
"Z1687158852",-6.041307,6486,"not active"
"Z5248398579",-6.0410919,6489,"not active"
"Z3294342028",-6.041028,6491,"not active"
"Z6489712945",-6.0405946,6501,"not active"
"Z5887596343",-6.0403829,6503,"not active"
"Z2279796479",-6.0399537,6512,"not active"
"Z1287420227",-6.0396438,6514,"not active"
"Z1938310448",-6.0395412,6517,"not active"
"Z3863568903",-6.0387464,6529,"not active"
"Z3357644687",-6.0383873,6535,"not active"
"Z7696740773",-6.0382991,6537,"not active"
"Z4996718725",-6.0379405,6546,"not active"
"Z100512470",-6.03794,6547,"not active"
"Z4277665353",-6.0378284,6549,"not active"
"Z7587692970",-6.0374498,6556,"not active"
"Z7287286383",-6.0367432,6570,"not active"
"Z4403267959",-6.0357385,6581,"not active"
"Z3895377984",-6.0357361,6582,"not active"
"Z4310781832",-6.0356383,6585,"not active"
"Z6058826671",-6.0356174,6586,"not active"
"Z4771669486",-6.0355473,6587,"not active"
"Z3626472243",-6.0350718,6594,"not active"
"Z3907160162",-6.0340199,6606,"not active"
"Z5253345829",-6.0328035,6616,"not active"
"Z4330097875",-6.0327549,6618,"not active"
"Z1994250857",-6.0326295,6619,"not active"
"Z4326634882",-6.0312796,6637,"not active"
"Z4591247503",-6.0308709,6645,"not active"
"Z5356734995",-6.0306025,6654,"not active"
"Z3403229342",-6.030314,6660,"not active"
"Z2284043450",-6.0295739,6664,"not active"
"Z2827669853",-6.0284595,6681,"not active"
"Z6697836540",-6.0284038,6683,"not active"
"Z6615020588",-6.028142,6685,"not active"
"Z4053641530",-6.0280285,6689,"not active"
"Z1514193133",-6.0273724,6705,"not active"
"Z1250373367",-6.0271239,6709,"not active"
"Z7533843020",-6.0269294,6711,"not active"
"Z737886014",-6.0267801,6714,"not active"
"Z4506450989",-6.0265789,6718,"not active"
"Z3368717107",-6.0265131,6719,"not active"
"Z2804677566",-6.0264492,6720,"not active"
"Z3806026253",-6.025629,6730,"not active"
"Z5356612759",-6.024991,6739,"not active"
"Z3529697728",-6.0235615,6764,"not active"
"Z6294789965",-6.023098,6770,"not active"
"Z1634987609",-6.0228777,6772,"not active"
"Z3361537345",-6.0228457,6774,"not active"
"Z2616449508",-6.0226493,6777,"not active"
"Z4039920937",-6.0221558,6781,"not active"
"Z1514738427",-6.0216923,6786,"not active"
"Z2923709869",-6.0216613,6787,"not active"
"Z1609381720",-6.0214267,6790,"not active"
"Z3724433339",-6.0213947,6792,"not active"
"Z5440714319",-6.0212598,6796,"not active"
"Z2398468096",-6.0209203,6803,"not active"
"Z2393039841",-6.0203943,6810,"not active"
"Z1571099106",-6.0203881,6811,"not active"
"Z4026363741",-6.020277,6813,"not active"
"Z2141968269",-6.0202684,6814,"not active"
"Z6199073587",-6.019732,6821,"not active"
"Z1893880214",-6.0196314,6823,"not active"
"Z2499056042",-6.0195022,6827,"not active"
"Z7582450883",-6.0191612,6832,"not active"
"Z4152082727",-6.0190759,6836,"not active"
"Z2891827998",-6.0177979,6853,"not active"
"Z3655756146",-6.0176516,6856,"not active"
"Z451187850",-6.0175009,6860,"not active"
"Z1757021810",-6.0170398,6866,"not active"
"Z1890918342",-6.0167699,6870,"not active"
"Z1685113024",-6.01612,6880,"not active"
"Z1906093389",-6.0150795,6890,"not active"
"Z1407994383",-6.0150204,6891,"not active"
"Z4285905942",-6.0148931,6895,"not active"
"Z1641051527",-6.014719,6900,"not active"
"Z3549796128",-6.0145693,6904,"not active"
"Z1725787236",-6.0141854,6906,"not active"
"Z1269805727",-6.0140624,6907,"not active"
"Z1884614652",-6.0139475,6909,"not active"
"Z3614675084",-6.0139308,6910,"not active"
"Z3528643534",-6.0137377,6914,"not active"
"Z7627577504",-6.0136595,6918,"not active"
"Z3836900829",-6.0129514,6925,"not active"
"Z2276241035",-6.0125828,6929,"not active"
"Z2767043629",-6.0115137,6946,"not active"
"Z4287586572",-6.010951,6956,"not active"
"Z6133249280",-6.0108624,6958,"not active"
"Z6578854099",-6.010808,6959,"not active"
"Z1966343165",-6.0106392,6963,"not active"
"Z7516083011",-6.0104599,6964,"not active"
"Z1654804717",-6.009726,6975,"not active"
"Z4041879402",-6.0092354,6983,"not active"
"Z46504454",-6.0091496,6986,"not active"
"Z4266760469",-6.0090213,6989,"not active"
"Z7696417819",-6.0085263,6998,"not active"
"Z5466406465",-6.0084476,7000,"not active"
"Z2906282994",-6.0078297,7007,"not active"
"Z1941786256",-6.0074258,7013,"not active"
"Z3344297886",-6.0068917,7022,"not active"
"Z2989058336",-6.0067005,7025,"not active"
"Z4013108335",-6.0063128,7033,"not active"
"Z2569708533",-6.0047712,7055,"not active"
"Z749861266",-6.0047693,7056,"not active"
"Z5556420818",-6.0044689,7062,"not active"
"Z1601730138",-6.0044446,7063,"not active"
"Z2849772651",-6.0042572,7067,"not active"
"Z1137550318",-6.0042138,7068,"not active"
"Z4007685943",-6.0029688,7082,"not active"
"Z5119687681",-6.0029311,7084,"not active"
"Z3842007511",-6.0025311,7089,"not active"
"Z1875006361",-6.0023365,7092,"not active"
"Z2641855391",-6.0021367,7094,"not active"
"Z1461261205",-6.0014238,7104,"not active"
"Z850742914",-6.0013809,7106,"not active"
"Z5485233988",-6.0012884,7109,"not active"
"Z1985494662",-6.0004325,7116,"not active"
"Z1344053613",-6.0002284,7119,"not active"
"Z7248493469",-5.9998875,7126,"not active"
"Z6370009848",-5.9998651,7127,"not active"
"Z4029070928",-5.9991083,7136,"not active"
"Z1284365066",-5.9990668,7137,"not active"
"Z5616070317",-5.9976039,7162,"not active"
"Z5425020697",-5.997057,7169,"not active"
"Z5997460469",-5.9963317,7179,"not active"
"Z5592838306",-5.9957423,7191,"not active"
"Z1798533255",-5.9949512,7206,"not active"
"Z2912933208",-5.9947577,7212,"not active"
"Z3839696979",-5.9940882,7221,"not active"
"Z4103972630",-5.994051,7222,"not active"
"Z3787107759",-5.9940081,7223,"not active"
"Z6127374530",-5.9938741,7227,"not active"
"Z1819433131",-5.9937286,7231,"not active"
"Z5622290549",-5.9934015,7242,"not active"
"Z5483284385",-5.9933414,7245,"not active"
"Z994883216",-5.9927969,7254,"not active"
"Z2099366877",-5.9926262,7261,"not active"
"Z5486029475",-5.9923997,7266,"not active"
"Z4368590049",-5.991509,7274,"not active"
"Z7575303803",-5.9910111,7284,"not active"
"Z3357009024",-5.9909601,7285,"not active"
"Z1579781692",-5.9906044,7289,"not active"
"Z4024864339",-5.9905434,7291,"not active"
"Z3019214476",-5.9904642,7296,"not active"
"Z3356964596",-5.9897966,7305,"not active"
"Z1323545589",-5.9896894,7309,"not active"
"Z1170386909",-5.9891005,7320,"not active"
"Z5284959748",-5.9890418,7322,"not active"
"Z5328267876",-5.9885864,7330,"not active"
"Z7640067815",-5.9883165,7335,"not active"
"Z5070764660",-5.9882236,7339,"not active"
"Z7797078367",-5.9881487,7340,"not active"
"Z4459186807",-5.9881411,7341,"not active"
"Z1481314469",-5.9877653,7349,"not active"
"Z1639159145",-5.987339,7354,"not active"
"Z6131765222",-5.9872818,7355,"not active"
"Z6424827244",-5.9870877,7357,"not active"
"Z5810080517",-5.9870768,7358,"not active"
"Z3383561171",-5.9868188,7361,"not active"
"Z1328405416",-5.9866934,7363,"not active"
"Z2159932374",-5.9861536,7367,"not active"
"Z3078578391",-5.9856038,7372,"not active"
"Z3645545859",-5.9847245,7380,"not active"
"Z1455357961",-5.9845114,7384,"not active"
"Z5470909224",-5.9838786,7395,"not active"
"Z226603942",-5.9837689,7398,"not active"
"Z3712356808",-5.9828839,7411,"not active"
"Z5433000558",-5.9824781,7419,"not active"
"Z298381116",-5.9820628,7428,"not active"
"Z5543567756",-5.9817657,7435,"not active"
"Z1665999548",-5.9813929,7439,"not active"
"Z2500596990",-5.9812555,7442,"not active"
"Z1646241620",-5.9807143,7449,"not active"
"Z4003460525",-5.9800076,7455,"not active"
"Z6427556820",-5.979876,7460,"not active"
"Z4469419067",-5.9796209,7462,"not active"
"Z3608701966",-5.9791574,7471,"not active"
"Z1786811555",-5.9769855,7497,"not active"
"Z1778900033",-5.9767909,7502,"not active"
"Z2878101308",-5.9764466,7508,"not active"
"Z1786556601",-5.9756918,7518,"not active"
"Z2434640417",-5.9756751,7520,"not active"
"Z3803448993",-5.9753633,7523,"not active"
